Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.80724 	              0	      0.80645 	0.0           	       0.693097	              0	      0.700353	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00179 	              0	      1.04726 	0.0           	       0.874573	              0	      0.8987  	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.979932	              0	      1.08974 	0.0           	       0.858893	              0	      0.918321	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00198 	              0	      0.988847	0.0           	       0.793384	              0	      0.79879 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.993573	              0	      1.02278 	0.0           	       0.860959	              0	      0.877084	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.794514	              0	      0.737201	0.0           	       0.73148 	              0	      0.697269	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.34837 	              0	      1.42377 	0.0           	       1.01854 	              0	      1.05505 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.988622	              0	      0.943577	0.0           	       0.862947	              0	      0.849323	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.12792 	              0	      1.173   	0.0           	       0.922489	              0	      0.944107	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.782091	              0	      0.788815	0.0           	       0.656263	              0	      0.640154	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.995282	              0	      0.979787	0.0           	       0.862805	              0	      0.853533	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00389 	              0	      1.00063 	0.0           	       0.677673	              0	      0.679265	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.814462	              0	      0.776997	0.0           	       0.773487	              0	      0.749109	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.10416 	              0	      1.04695 	0.0           	       0.80522 	              0	      0.784495	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.790003	              0	      0.84646 	0.0           	       0.718418	              0	      0.742574	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.933021	              0	      0.905174	0.0           	       0.683514	              0	      0.670595	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.933853	              0	      0.907722	0.0           	       0.710275	              0	      0.700525	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.746464	              0	      0.748173	0.0           	       0.643731	              0	      0.635418	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.925356	              0	      0.798252	0.0           	       0.695459	              0	      0.641154	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.978307	              0	      0.971417	0.0           	       0.861102	              0	      0.863639	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.03724 	              0	      1.03911 	0.0           	       0.887745	              0	      0.890336	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.79795 	              0	      0.782527	0.0           	       0.728146	              0	      0.722823	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.79523 	              0	      0.822445	0.0           	       0.731408	              0	      0.745977	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.728754	              0	      0.728044	0.0           	       0.675849	              0	      0.678076	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.18016 	              0	      1.19404 	0.0           	       0.949975	              0	      0.954625	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.906091	              0	      0.853371	0.0           	       0.82088 	              0	      0.79086 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.79937 	              0	      0.781851	0.0           	       0.756609	              0	      0.74272 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.960069	              0	      1.00589 	0.0           	       0.777165	              0	      0.805951	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.988775	              0	      0.921786	0.0           	       0.869444	              0	      0.825751	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.931318	              0	      0.898951	0.0           	       0.839768	              0	      0.82362 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.909919	              0	      1.01805 	0.0           	       0.824292	              0	      0.895751	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.922295	              0	      0.945926	0.0           	       0.834571	              0	      0.845967	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.01701 	              0	      1.01041 	0.0           	       0.87907 	              0	      0.878031	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.01641 	              0	      1.09237 	0.0           	       0.713797	              0	      0.734469	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.791898	              0	      0.776746	0.0           	       0.750344	              0	      0.738799	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.993202	              0	      1.00463 	0.0           	       0.873513	              0	      0.87779 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.844601	              0	      0.841663	0.0           	       0.774091	              0	      0.783672	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.735054	              0	      0.755206	0.0           	       0.67592 	              0	      0.685578	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.637047	              0	      0.627005	0.0           	       0.616084	              0	      0.61215 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.868598	              0	      0.868515	0.0           	       0.753881	              0	      0.761234	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.04381 	              0	      1.09085 	0.0           	       0.890278	              0	      0.920124	             0
